36
suction
-7.15181574101332 -1.94273502469841 207.330466535589
-7.16437506692092 -1.98145364451985 207.410901870413
-7.1778579430824 -2.01784554485625 207.492571650306
-7.19233231011355 -2.05175735627542 207.575439625816
-7.20784999559467 -2.08306938338848 207.65944497834
-7.2244335346564 -2.11171568131683 207.744504446023
-7.24208908415627 -2.13765508348634 207.830525803621
-7.26081596292147 -2.16085436324866 207.917414941237
-7.28062301907281 -2.18125063131628 208.005081728964
-7.30151756030041 -2.19877625475196 208.093433103438
-7.32349400646409 -2.21338824864249 208.182370390032
-7.34654163897688 -2.22503558427588 208.271794500652
-7.37064103089565 -2.23366658697948 208.361605432745
-7.39577417350013 -2.23922046190976 208.45169943212
-7.42192093189979 -2.2416460420322 208.541968529869
-7.44902396202162 -2.24097573419644 208.632312174705
-7.47704030588993 -2.23718606215002 208.722626795168
-7.50594929116551 -2.23015747613852 208.812793750954
-7.53568648886478 -2.21990426012646 208.902710885941
-7.56618198268608 -2.20647709568661 208.992284575254
-7.59206509771424 -2.19289531152442 209.066406695524
-7.61391349363894 -2.17995122619147 209.127750517762
-7.63228984930966 -2.16803855414159 209.178528096907
-7.64771446023883 -2.15728391116401 209.220556001119
-7.6606188615607 -2.1478329840315 209.255383626985
-7.67140400835786 -2.1395980780924 209.284246077954
-7.68041095610847 -2.1324696733647 209.308166911497
-7.68788639957768 -2.12657949647154 209.328084216342
-7.69390597680475 -2.12273338569749 209.344993056708
-7.69881410038815 -2.12002388166487 209.359195360475
-7.70304502470467 -2.11696637667718 209.370770218322
-7.70661083492741 -2.11413960971021 209.38029961508
-7.71023563034312 -2.11092907216391 209.389679638141
-7.71407503492856 -2.10594094592613 209.39814303806
-7.71799190221864 -2.09931436247548 209.405363137701
-7.7218352358886 -2.09132875790014 209.411097245394
-7.72545849320792 -2.08226484496354 209.415116943987
-7.72872872859963 -2.07246505302094 209.417293745991
-7.731523281384 -2.06228595416508 209.41754114048
-7.73373306171503 -2.05210310409629 209.415830113379
pressure
-6.98477405423118 -0.435728976114689 205.769085039545
-6.98633888765748 -0.431659937257012 205.774375045609
-6.98799688190385 -0.428650569195898 205.780308348185
-6.98969508757575 -0.426801460999013 205.78669024035
-6.9913788423889 -0.426170598880436 205.793309916247
-6.992993029971 -0.426784046670452 205.799950162774
-6.99448431414882 -0.428619344819122 205.806392614832
-6.99580262235954 -0.431616691343362 205.812425256808
-6.99689848361049 -0.435696463788409 205.81783684857
-6.99781333503786 -0.440465659385827 205.822702528259
-6.99889333054882 -0.446435745337699 205.828546669556
-7.00022132325026 -0.45371670218834 205.835739416673
-7.00184487586296 -0.462623076572912 205.844567144047
-7.00381570090315 -0.473558117262216 205.85536445126
-7.0062108703023 -0.486964390667025 205.868592148707
-7.00913744430887 -0.503336079057739 205.884862362271
-7.01272389128188 -0.523276739927977 205.904929285716
-7.01710149413523 -0.54759301786383 205.929657646508
-7.0224256197906 -0.577267002692184 205.960120155656
-7.02893922267059 -0.613302228528341 205.997823082686
-7.03692876298468 -0.656925650405198 206.044623395738
-7.0466616043168 -0.709847516575801 206.102630482707
-7.05641157930111 -0.762001312281557 206.161551828539
-7.06617131242505 -0.813451412235776 206.221314203247
-7.07597496175949 -0.864143268920564 206.281942616262
-7.08587326080585 -0.913973000031231 206.343496486745
-7.09588478216862 -0.962931182792175 206.405960174901
-7.10598381887136 -1.01113263860102 206.469229980891
-7.11617616343638 -1.05859875005192 206.533274017721
-7.12652751754743 -1.10517792738317 206.598177673336
-7.13708149690612 -1.1507809912005 206.663977530155
-7.14786067870374 -1.19538618920352 206.730662354421
-7.15887463760811 -1.23900071243598 206.798203822516
-7.17011308857543 -1.28168994858769 206.86654156325
-7.18157887404488 -1.32348594509103 206.935637510674
-7.19330141676577 -1.36433832207009 207.005500129254
-7.20532527442706 -1.40414695908462 207.076160891125
-7.21767572175035 -1.4428641295458 207.147620359591
-7.23036887522993 -1.4804770636671 207.219859990535
-7.24341236709717 -1.51699241454362 207.292852547324
-7.25681835338238 -1.55240202322142 207.366578210352
-7.27060104382431 -1.58668024062467 207.44102478032
-7.28478016118236 -1.61978468807298 207.516185278103
-7.29938253384069 -1.65166363410402 207.592053175446
-7.31443027903855 -1.6822752804302 207.668616289408
-7.32993715421773 -1.71158968395835 207.74585735462
-7.34591010763769 -1.73959015719638 207.823754479935
-7.3623567304977 -1.76625442697319 207.902286818669
-7.37929260961186 -1.79153891404232 207.98143791519
-7.39672829197302 -1.81541654411158 208.061185134222
-7.41467188073724 -1.8378660359808 208.141503639046
-7.43313228304359 -1.85885498980566 208.222370443819
-7.45210568213796 -1.87838112306602 208.303756819392
-7.4715849410904 -1.89644171877135 208.385635055902
-7.49157809457576 -1.91300003517605 208.467981006301
-7.5120929136513 -1.92801889942497 208.550769017802
-7.53311465892806 -1.94151054352839 208.633969173564
-7.55462951878115 -1.95349117875426 208.717551649686
-7.57663620674625 -1.96393436728949 208.801490353867
-7.59912478990369 -1.97282707824869 208.885758762883
-7.62207595025348 -1.98020284780546 208.970328606996
-7.64161937368975 -1.98525103218722 209.041309255789
-7.65820424543181 -1.98867936761552 209.100844622963
-7.67223321478522 -1.99101629492637 209.15075586244
-7.68406267509255 -1.99265491286774 209.192584328465
-7.69403308648454 -1.99376732917842 209.227627671555
-7.70240215427629 -1.99461245614459 209.256983990189
-7.70952848100655 -1.9948251487689 209.281547312817
-7.71580495069986 -1.9936479044763 209.301986318918
-7.7212342073291 -1.99184599466014 209.318984371097
-7.72521468607166 -1.99273260684319 209.333403980421
-7.72794466387684 -1.99563097353011 209.34532244547
-7.72987830893962 -1.99913356164685 209.355052453463
-7.73142984899745 -2.00368886724565 209.364413668836
-7.73282742154331 -2.0086366926129 209.373606039443
-7.73426544958 -2.01347799493909 209.382852892502
-7.73556879885169 -2.01864288927443 209.391937935551
-7.73621122230688 -2.02527607353426 209.400085903436
-7.73611797566777 -2.03326111353347 209.406948139798
-7.73528132313517 -2.04231703190037 209.412258562138
-7.73373306171503 -2.05210310409629 209.415830113379
